idx,geo_id,name,centroid_lon,centroid_lat,area_m2,land_m2,water_m2,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_18_ACS_Total,T_18_ACS_White,T_18_ACS_Hispanic,T_18_ACS_Black,T_18_ACS_Asian,T_18_ACS_Native,T_18_ACS_Pacific,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_18_CVAP_Total,V_18_CVAP_White,V_18_CVAP_Hispanic,V_18_CVAP_Black,V_18_CVAP_Asian,V_18_CVAP_Native,V_18_CVAP_Pacific,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_RemTwoOrMore,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_16_GOV_Total,E_16_GOV_Dem,E_16_GOV_Rep,E_16_AG_Total,E_16_AG_Dem,E_16_AG_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_GOV_Total,E_20_GOV_Dem,E_20_GOV_Rep,E_20_AG_Total,E_20_AG_Dem,E_20_AG_Rep,outer_perimeter_m,parent_state,parent_county,parent_tract,parent_group,parent_vtd
662,18141011308,113.08,-86.2300208,41.7443313,6864893.0,6864893.0,0.0,3697,3199,118,235,106,57,0,3376,2847,52,445,0,22,0,4221,3096,34,1025,17,69,0,3924,3102,187,366,171,91,4,4483,3172,38,1189,11,56,0,4223,3272,43,884,24,74,0,2910,2574,74,155,74,39,0,2720,2365,50,305,0,0,0,3240,2525,35,670,15,50,0,3140,2553,127,261,132,66,4,3140,2553,127,233,118,8,2,9,90,3534,2773,41,712,9,32,0,3375,2810,35,489,25,14,0,10,2010,1115,874,1852,917,935,1980,918,934,1960,1003,846,1943,1010,875,1884,771,1113,1723,996,673,1951,1007,885,2119,1105,987,2110,839,1185,2013,1016,997,1958.6702379775934,18,18141,,,
663,18141011307,113.07,-86.2244173,41.7245362,2470223.0,2440670.0,29553.0,2736,2139,105,339,139,25,6,2733,2209,154,361,48,0,0,2498,1970,142,386,0,0,0,3014,1938,235,641,126,62,2,2517,1909,101,507,0,0,0,2983,1959,25,885,102,12,0,2303,1839,79,251,120,18,6,2065,1765,115,165,15,0,0,1900,1630,95,175,0,0,0,2436,1643,163,446,99,44,1,2436,1643,163,390,74,13,0,59,94,1990,1577,68,343,0,0,0,2295,1635,15,610,30,10,0,0,1226,713,501,1185,667,518,1286,677,510,1278,709,491,1270,702,519,1223,576,647,1126,720,373,1262,731,489,1342,822,502,1332,638,651,1295,752,543,0.0,18,18141,,,
664,18141011703,117.03,-86.1973191,41.6361912,8162853.0,8162853.0,0.0,3557,2819,131,523,67,14,11,3758,2939,181,604,0,22,11,3815,2966,171,665,0,11,13,3631,2559,205,713,78,59,6,4149,2564,164,1417,0,16,17,3772,2411,87,1052,133,11,14,2957,2443,74,368,60,11,6,3055,2515,115,390,0,25,0,3135,2590,100,415,0,10,0,2991,2215,160,511,47,42,6,2991,2215,160,469,39,0,5,13,90,2784,2152,95,506,0,15,0,2500,1925,65,395,95,10,0,15,1607,790,800,1542,701,841,1660,726,818,1654,799,765,1640,806,792,1589,624,965,1380,737,597,1596,776,767,1670,826,811,1675,646,952,1623,790,833,0.0,18,18141,,,
665,18141011803,118.03,-86.21969,41.6179586,3880314.0,3866723.0,13591.0,4032,3460,153,333,73,23,13,4018,3585,209,186,0,38,0,4041,3322,295,405,30,50,0,4077,3247,330,364,64,50,4,3452,2495,487,490,36,66,0,3284,2340,390,494,64,101,0,3269,2917,89,215,42,15,3,3260,2890,210,140,0,20,0,3240,2890,95,225,0,19,0,3313,2744,212,260,36,37,2,3313,2744,212,227,27,2,2,15,84,2560,2175,102,254,0,25,0,2430,2010,110,279,25,4,0,10,2513,1241,1254,2312,1056,1256,2342,1018,1187,2340,1154,1055,2318,1122,1120,2230,844,1386,2051,1118,883,2264,1101,1092,2315,1157,1126,2311,878,1323,2202,1044,1158,0.0,18,18141,,,
666,18141011704,117.04,-86.1671237,41.6150852,40902015.0,40896459.0,5556.0,4297,3723,124,308,121,26,4,4060,3483,354,214,29,15,0,4268,3752,330,177,37,15,0,4986,4015,303,439,118,86,1,4053,3530,313,171,55,18,0,4190,3536,115,297,134,25,0,3443,3040,76,226,87,18,4,3265,3000,130,105,10,15,0,3370,3160,130,45,20,15,0,4064,3374,196,306,103,55,1,4064,3374,196,266,89,0,0,18,121,3186,2940,140,40,56,20,0,3410,2910,65,280,135,25,0,0,2243,972,1248,1536,523,1013,2278,827,1299,2278,916,1221,2274,948,1256,2187,695,1492,1897,907,928,2239,953,1215,2431,1105,1283,2435,859,1444,2321,1019,1302,0.0,18,18141,,,
667,18141010901,109.01,-86.3904989,41.6650612,33401971.0,32821331.0,580640.0,4199,3842,138,168,31,21,0,3973,3553,170,144,104,0,0,4030,3397,389,119,130,23,0,4056,3505,247,174,52,53,3,4342,3695,469,25,180,27,0,4356,3525,627,31,115,94,0,3403,3183,84,101,18,21,0,3340,2979,156,102,105,0,0,3386,2913,286,81,87,25,0,3390,2990,171,122,41,43,3,3390,2990,171,99,30,2,0,11,87,3602,3184,243,25,115,24,0,3575,3010,390,30,45,94,0,0,2304,1297,978,2271,1157,1114,2291,927,1257,2270,1102,1017,2260,1172,1031,2144,787,1357,1960,1050,847,2214,1044,1105,2310,1027,1258,2296,766,1422,2199,980,1219,0.0,18,18141,,,
668,18141011603,116.03,-86.0846273,41.6850603,7942778.0,7273694.0,669084.0,4763,4482,101,77,79,26,4,4906,4799,0,45,62,0,0,4933,4667,46,122,60,37,0,4993,4431,211,118,112,112,6,4619,4207,140,127,131,14,0,4996,4360,221,175,184,16,0,3476,3321,46,41,44,20,4,3830,3810,0,0,19,0,0,3735,3615,30,35,15,35,0,3710,3360,114,77,73,70,5,3710,3360,114,42,62,6,2,10,114,3393,3191,89,65,41,11,0,3580,3300,100,125,40,15,0,0,2479,1115,1336,2361,872,1489,2359,754,1458,2341,932,1265,2318,966,1286,2244,598,1646,1966,897,999,2316,912,1329,2509,972,1491,2503,783,1575,2378,920,1458,0.0,18,18141,,,
669,18141011203,112.03,-86.2467615,41.7072381,8763147.0,8369726.0,393421.0,8875,7110,759,330,669,74,18,8891,6825,678,453,908,84,17,8970,6827,811,407,946,98,15,10008,7468,955,610,900,96,22,9264,7071,1011,409,825,95,18,8925,6662,1008,550,718,102,11,8596,6915,730,296,653,68,18,8130,6605,595,354,499,62,0,8175,6600,700,309,499,43,0,9833,7376,929,570,881,89,22,9833,7376,929,421,666,32,18,40,351,8717,6957,904,320,491,37,0,8365,6570,845,444,449,42,0,10,1399,915,469,1297,780,517,1305,808,382,1293,800,429,1278,796,448,1234,697,537,1114,798,294,1204,777,389,1147,771,356,1144,621,501,1102,691,411,0.0,18,18141,,,
670,18141010201,102.01,-86.1856704,41.6525513,2387064.0,2387064.0,0.0,3670,3319,105,187,30,53,3,3848,3676,27,145,0,0,0,3887,3438,190,312,0,0,0,3889,3096,191,435,49,114,5,3546,2933,356,392,0,0,0,3767,3270,394,231,0,33,0,2714,2524,61,88,17,35,2,2880,2765,15,100,0,0,0,2805,2620,75,110,0,0,0,2887,2408,126,228,28,84,3,2887,2408,126,190,18,7,0,8,130,2517,2292,164,78,0,0,0,2770,2530,219,0,0,20,0,0,1603,959,618,1944,1018,926,1389,603,660,1385,745,528,1370,765,548,1326,571,755,1142,671,406,1338,695,588,1431,697,697,1419,584,737,1363,683,680,0.0,18,18141,,,
671,18141011310,113.10,-86.2116751,41.6984817,2059175.0,2059175.0,0.0,2576,1996,150,242,181,27,3,2903,1958,195,409,287,68,0,2427,1589,193,236,357,68,0,2877,1913,292,299,321,34,9,2859,1984,195,95,528,75,0,2914,2186,157,163,408,17,0,2161,1711,115,164,163,16,3,2025,1590,95,180,130,30,0,1660,1295,100,85,150,20,0,2491,1717,209,221,289,28,8,2491,1717,209,182,255,6,0,32,90,1960,1491,92,73,283,20,0,2240,1785,80,110,260,4,0,0,925,570,341,875,486,389,919,490,345,914,522,334,908,536,331,869,408,461,782,551,199,865,527,301,890,558,311,894,449,416,847,522,325,0.0,18,18141,,,
672,18141011604,116.04,-86.0878939,41.7014981,7480014.0,7480014.0,0.0,3148,2924,63,76,60,29,1,3347,3188,81,58,0,0,0,3237,3125,70,26,0,0,0,3279,2874,93,115,91,78,6,3220,3171,17,32,0,0,0,3545,3289,156,8,84,29,0,2209,2084,31,35,38,18,1,2290,2215,45,30,0,0,0,2230,2210,20,0,0,0,0,2371,2114,60,55,69,52,6,2371,2114,60,43,56,13,6,4,75,2455,2452,2,0,0,0,0,2770,2540,135,10,79,10,0,0,1445,597,833,1452,490,962,1497,426,968,1491,526,871,1482,553,887,1437,365,1072,1266,524,698,1478,521,910,1624,557,1039,1620,441,1077,1554,548,1006,0.0,18,18141,,,
673,18141011804,118.04,-86.2436337,41.618125,3494464.0,3494464.0,0.0,2503,2237,94,103,59,5,1,2236,1933,164,138,0,0,0,2395,2221,75,96,0,0,0,2444,2045,152,149,47,37,3,2370,1681,0,689,0,0,0,2424,1599,50,711,7,64,0,1998,1825,53,77,35,4,1,1851,1686,90,75,0,0,0,1956,1835,40,80,0,0,0,1969,1702,95,96,41,19,2,1969,1702,95,87,36,0,2,5,42,1668,1447,0,215,0,0,0,1715,1315,40,320,0,45,0,0,1377,677,681,1329,601,728,1299,537,698,1291,625,603,1286,619,640,1255,473,782,1166,607,521,1304,610,656,1405,658,721,1409,502,836,1359,621,738,0.0,18,18141,,,
674,18141010202,102.02,-86.1853234,41.6615794,1132824.0,1019294.0,113530.0,1604,1380,68,116,8,31,0,1609,1235,3,314,57,6,0,1780,1358,3,357,58,6,0,1678,1318,80,195,23,61,2,1499,1139,2,321,32,0,0,1809,1467,16,217,82,36,6,1258,1117,42,65,5,24,0,1205,1065,0,140,0,0,0,1410,1250,0,160,0,0,0,1412,1143,47,143,22,55,1,1412,1143,47,127,8,7,0,4,76,1246,1127,0,83,30,0,0,1415,1255,4,95,50,4,0,4,649,428,208,600,352,248,566,259,257,562,285,222,558,292,234,540,243,297,450,265,159,540,284,229,568,302,251,562,260,275,543,299,244,0.0,18,18141,,,
675,18141002900,29,-86.2419408,41.6619196,989649.0,981962.0,7687.0,1170,410,200,543,11,28,4,1125,215,191,649,31,39,0,1185,188,296,621,27,44,0,1308,312,323,670,17,18,2,1065,176,203,632,51,0,0,1002,262,100,542,103,0,0,761,323,105,315,6,18,2,685,180,65,430,0,15,0,715,155,145,400,0,15,0,802,212,180,405,7,10,1,802,212,180,372,3,0,0,2,33,589,124,121,342,0,0,0,480,155,100,225,0,0,0,0,415,360,47,336,306,30,300,219,59,295,216,52,294,233,47,288,213,75,208,170,30,272,216,45,293,229,57,287,210,66,279,221,58,0.0,18,18141,,,
676,18141003000,30,-86.2431879,41.6544532,1106621.0,1106621.0,0.0,1683,811,283,565,15,46,1,1758,685,275,862,0,12,0,1681,740,262,614,0,0,0,1864,681,478,610,30,77,7,1599,883,192,416,6,0,0,1619,932,67,393,14,37,0,1131,641,152,309,14,31,1,1250,565,95,580,0,10,0,1025,590,100,335,0,0,0,1231,541,285,344,13,43,5,1231,541,285,299,3,5,4,2,92,934,593,91,244,4,0,0,750,515,50,160,10,20,0,0,569,443,109,455,357,98,401,260,110,395,270,93,389,280,96,384,249,135,296,217,66,370,261,97,392,266,120,401,246,138,383,273,110,0.0,18,18141,,,
677,18141003100,31,-86.2263611,41.6558048,1745937.0,1645276.0,100661.0,3668,2272,406,894,61,98,12,3780,2552,413,685,142,20,0,4068,2676,571,727,83,12,0,3879,2043,592,1137,51,121,8,4348,2810,520,855,152,8,0,4323,2653,688,838,96,49,6,2541,1785,210,473,31,60,5,2755,2135,230,260,120,15,0,2970,2265,285,345,64,10,0,2816,1717,355,630,44,81,6,2816,1717,355,549,19,1,4,17,154,3146,2327,219,487,116,11,0,2905,2115,230,484,59,14,0,4,1220,886,299,1016,695,321,1037,583,379,1028,612,314,1016,663,305,994,557,437,776,514,210,958,606,311,1005,630,354,1000,565,374,969,637,332,0.0,18,18141,,,
678,18141003200,32,-86.2252352,41.6402985,3864907.0,3864907.0,0.0,4943,4035,279,525,89,31,12,5578,4332,466,616,80,58,6,5444,4332,327,634,116,40,0,5084,3824,447,561,107,109,8,5228,3783,598,670,144,35,0,5354,3650,837,629,209,12,0,3750,3203,155,319,58,22,5,4056,3376,190,430,34,20,4,3971,3311,165,440,44,4,0,3874,3039,277,390,68,73,4,3874,3039,277,352,57,9,0,34,106,3732,2960,227,467,59,14,0,3705,2770,325,499,100,14,0,0,2665,1488,1142,2521,1277,1244,2571,1229,1149,2565,1374,1058,2555,1357,1128,2451,1075,1376,2174,1315,791,2466,1341,1043,2563,1449,1069,2558,1163,1275,2437,1355,1082,0.0,18,18141,,,
679,18097340112,3401.12,-86.2967185,39.810553,3832512.0,3433333.0,399179.0,4871,3135,261,1390,77,38,4,5155,2439,303,2300,59,38,189,5155,2531,173,2367,70,39,0,5108,2307,422,2232,96,101,0,4346,2246,203,1878,65,42,0,4205,2090,386,1716,85,75,0,4038,2788,184,984,67,31,4,3635,2185,80,1275,50,40,0,3790,2325,95,1290,55,25,0,4225,2131,318,1642,75,84,0,4225,2131,318,1527,46,8,0,11,184,3273,2007,69,1119,49,29,0,3265,1905,150,1130,84,0,0,0,2137,1356,757,1938,1210,728,1989,1191,672,1985,1188,655,1977,1260,655,1936,1150,786,1547,1013,470,1906,1208,628,1968,1299,634,1978,1085,708,1965,1296,669,0.0,18,18097,,,
680,18097340114,3401.14,-86.3185815,39.8047322,3913132.0,3908679.0,4453.0,4157,3335,151,512,126,16,12,3965,2963,217,644,161,130,23,3927,2879,259,713,163,94,27,4440,2886,387,1045,79,98,5,3863,2588,282,742,359,38,33,4428,2606,237,1168,419,46,0,3123,2600,87,324,88,11,7,3020,2440,100,365,65,49,0,2903,2323,110,400,60,4,0,3435,2429,222,667,66,74,5,3435,2429,222,605,50,7,2,6,114,2835,2134,134,346,208,2,0,3225,2250,100,475,359,39,0,0,1943,973,953,1922,878,1044,2084,835,1130,2078,907,1047,2063,973,1030,2006,809,1197,1704,818,809,2065,966,1029,2248,1110,1085,2260,880,1044,2238,1146,1092,0.0,18,18097,,,
681,18097310204,3102.04,-86.2213286,39.8755524,5578244.0,5578244.0,0.0,5329,1012,778,3360,220,63,5,5740,1053,827,3729,186,171,0,5879,1010,592,4220,208,154,0,5281,891,782,3376,237,117,10,5765,847,1409,3503,139,135,0,5170,760,835,3428,190,41,0,3627,836,459,2190,153,38,3,3515,955,225,2169,145,35,0,3795,930,155,2575,120,25,0,3837,768,505,2392,178,77,8,3837,768,505,2251,149,7,3,20,134,3733,789,504,2345,69,30,0,3685,675,440,2470,80,45,0,20,2361,2083,267,2242,2000,242,2256,1903,269,2246,1878,284,2243,1925,279,2220,1840,380,1877,1649,174,2203,1904,252,2297,2029,241,2307,1812,406,2295,2030,265,0.0,18,18097,,,
682,18097310312,3103.12,-86.2459295,39.8463486,3597840.0,3597840.0,0.0,6256,1154,1111,3876,173,62,12,6421,688,1688,3975,239,0,0,7213,1178,2068,3875,353,0,0,6203,859,1201,3944,203,115,14,6664,889,1675,4018,295,0,0,6346,881,835,4404,130,0,25,4467,991,699,2669,135,42,9,3745,660,255,2735,10,0,0,3765,1010,235,2370,30,0,0,4722,774,812,2960,160,86,7,4722,774,812,2822,143,6,6,26,133,3737,768,347,2478,40,0,0,3395,760,48,2455,40,0,0,95,2552,2220,319,2533,2213,320,2320,2021,231,2310,1978,259,2301,2007,254,2277,1909,368,1863,1655,161,2242,1959,239,2327,2054,241,2339,1814,450,2323,2030,293,0.0,18,18097,,,
683,18097360900,3609,-86.0737963,39.7889212,2651086.0,2651086.0,0.0,5090,3137,480,1413,48,52,9,5187,3308,144,1641,96,17,0,5622,2738,344,2422,118,168,0,5570,2899,661,1904,47,158,2,5211,3552,229,1269,161,164,0,5851,3108,364,2159,200,74,0,3951,2657,300,948,32,32,8,4155,2840,65,1240,8,0,0,4290,2275,25,1930,55,0,0,4405,2486,473,1374,33,117,2,4405,2486,473,1230,18,24,1,17,156,3971,2839,56,1018,43,0,0,4145,2490,154,1420,65,20,0,0,2022,1296,688,1953,1252,701,2099,1289,659,2089,1336,612,2090,1415,591,2027,1248,779,1760,1237,446,2066,1388,595,2184,1523,615,2190,1264,726,2172,1523,649,0.0,18,18097,,,
684,18097361000,3610,-86.0736252,39.7782774,1190280.0,1190280.0,0.0,2097,1877,43,125,24,14,1,2249,2157,47,45,0,0,0,2422,2253,60,71,8,47,0,2113,1881,79,93,33,38,0,2436,2288,51,38,11,42,0,2251,2010,82,127,8,19,0,1694,1543,31,90,15,10,1,1760,1675,40,45,0,0,0,1905,1755,44,60,0,40,0,1732,1559,63,61,30,28,0,1732,1559,63,40,15,0,0,1,54,1887,1777,30,34,3,36,0,1835,1660,30,125,4,14,0,4,1313,781,518,1137,696,441,1293,796,380,1292,788,429,1301,850,400,1259,750,509,1195,847,296,1282,861,366,1300,935,331,1316,754,444,1300,930,370,0.0,18,18097,,,
685,18141003400,34,-86.2685209,41.6413304,9943914.0,9943914.0,0.0,3706,1595,914,1154,36,70,4,4006,1485,680,1841,0,9,0,3881,1402,698,1782,0,9,0,3855,1256,1186,1346,39,126,10,3477,1610,679,1154,0,78,0,3770,1601,937,1281,14,151,0,2499,1278,506,678,26,43,3,2527,1173,290,1063,0,0,0,2492,1138,285,1059,0,0,0,2589,1026,699,808,26,69,5,2589,1026,699,723,16,10,2,10,103,2389,1365,254,751,0,20,0,2515,1310,344,825,15,14,0,0,1082,822,226,983,744,239,985,644,284,941,631,236,933,665,224,909,583,326,733,533,167,904,626,248,984,669,297,973,599,336,951,653,298,0.0,18,18141,,,
686,18141003500,35,-86.2432487,41.6362178,2236969.0,2236969.0,0.0,2810,2018,137,598,28,28,10,2682,2028,141,526,0,0,0,2738,2163,127,462,0,0,0,2670,1708,289,592,34,77,3,2731,2118,166,454,0,0,0,2974,1940,408,638,5,0,0,2032,1606,73,315,18,18,5,1984,1479,100,405,0,0,0,1954,1544,85,325,0,0,0,1992,1422,170,320,28,54,2,1992,1422,170,272,23,1,0,12,92,2125,1678,134,312,0,0,0,2200,1620,180,400,0,0,0,0,1191,731,450,999,562,437,1020,462,492,997,535,376,991,519,422,962,424,538,786,458,295,966,499,424,1013,512,486,1006,441,513,954,500,454,0.0,18,18141,,,
687,18141010100,101,-86.2051109,41.6549614,1775326.0,1702938.0,72388.0,2934,2527,131,200,16,61,1,2732,2463,78,78,55,69,9,2780,2538,25,144,34,51,8,2848,2247,156,291,48,114,7,2738,2470,86,107,45,46,8,2662,2287,87,213,11,64,11,2098,1900,64,84,15,34,0,2110,1930,55,40,19,60,0,2125,1960,10,90,15,44,0,2178,1815,102,148,22,83,4,2178,1815,102,113,15,12,3,4,114,2085,1858,78,78,20,50,0,1865,1680,60,54,0,65,0,10,1035,594,412,861,473,388,892,343,467,882,408,376,866,423,400,843,341,502,684,375,261,832,393,396,870,403,439,870,348,463,836,411,425,0.0,18,18141,,,
688,18141011501,115.01,-86.1919384,41.6929654,2079268.0,2075508.0,3760.0,3925,2323,376,1044,172,33,21,4034,2434,334,1061,211,0,0,3997,2473,404,943,175,0,0,3926,2206,291,1225,154,95,7,4233,2827,388,679,257,1,0,4294,2870,323,924,144,1,0,3209,2042,238,762,149,27,14,3140,2250,175,630,90,0,0,3185,2330,200,595,60,0,0,3313,1977,212,940,124,70,7,3313,1977,212,847,103,17,0,11,146,3248,2552,226,419,49,3,0,3480,2630,250,599,4,4,0,0,1227,871,345,941,586,355,1136,650,426,1116,681,368,1111,683,392,1073,571,502,865,553,278,1074,654,384,1122,703,399,1118,592,487,1074,658,416,0.0,18,18141,,,
689,18141011503,115.03,-86.1411929,41.6794152,8192781.0,7623437.0,569344.0,1865,1714,62,57,19,10,6,1880,1716,65,29,42,23,5,1893,1713,82,44,37,10,11,1855,1609,77,78,42,48,2,2472,2227,70,50,35,87,7,2601,2156,162,54,35,191,30,1468,1380,30,37,15,9,2,1475,1355,30,30,30,25,4,1425,1320,29,35,30,4,10,1442,1284,35,42,37,38,0,1442,1284,35,30,25,10,0,11,47,1677,1494,23,34,36,85,0,1720,1460,45,24,30,145,14,0,908,433,459,883,366,517,867,300,518,872,335,455,859,351,468,832,237,595,741,336,367,838,327,476,868,325,529,871,244,576,823,301,522,0.0,18,18141,,,
690,18141011309,113.09,-86.2124619,41.7109579,5469182.0,5427923.0,41259.0,3229,2386,218,519,104,33,2,3224,2632,204,275,40,204,0,3288,2709,139,322,28,110,0,3096,2209,241,466,134,67,2,3001,2477,75,389,9,48,0,2745,2360,126,243,29,25,0,2716,2145,144,338,87,23,1,2650,2245,125,210,4,69,0,2700,2325,65,219,0,79,0,2621,1957,169,321,126,52,2,2621,1957,169,287,106,5,0,10,87,2469,2078,31,311,0,41,0,2310,2030,44,224,10,4,0,0,1381,848,521,1160,683,477,1056,565,413,1042,593,383,1031,596,399,1012,509,503,879,556,298,1001,582,386,1019,616,388,1027,514,474,999,577,422,0.0,18,18141,,,
691,18141010902,109.02,-86.3923869,41.7240254,45487540.0,43972620.0,1514920.0,3556,3121,142,249,42,27,1,3771,3387,105,199,64,32,0,3759,3298,116,245,73,33,0,3911,3163,222,337,99,67,0,3346,3006,62,185,53,39,0,3385,3060,69,117,42,24,69,2772,2480,92,166,24,20,1,2935,2621,89,133,35,30,0,2939,2637,99,114,33,35,0,3072,2566,148,229,69,41,0,3072,2566,148,200,54,7,0,9,88,2692,2475,67,82,8,38,0,2720,2470,70,85,0,15,50,20,1888,986,874,1838,840,998,1877,725,1034,1858,840,903,1848,833,951,1780,616,1164,1644,849,751,1891,838,994,2120,910,1177,2114,724,1315,2021,868,1153,7071.260005378962,18,18141,,,
692,18141011001,110.01,-86.3194532,41.7284695,27891578.0,27891578.0,0.0,2290,1701,98,443,42,22,3,2376,2011,134,192,39,13,0,2472,2183,146,89,33,34,0,2690,2018,154,353,99,71,7,2493,2297,62,77,42,34,0,2784,2285,112,200,185,19,0,1780,1377,60,303,30,14,1,1935,1665,75,179,0,0,0,1980,1785,85,74,0,20,0,2120,1651,89,270,55,49,5,2120,1651,89,244,49,3,5,7,72,2047,1926,34,55,0,13,0,2320,2045,45,155,60,4,0,15,1220,712,495,1027,469,558,1267,547,645,1264,602,598,1259,614,618,1205,468,737,1146,625,495,1302,637,635,1484,754,714,1478,581,845,1432,693,739,3090.2631353815163,18,18141,,,
693,18141011701,117.01,-86.1355101,41.639377,6848962.0,6805452.0,43510.0,4049,3725,138,113,36,38,7,3879,3278,422,125,53,193,0,3908,3197,471,218,21,253,0,4105,3478,198,253,63,89,8,4095,3041,324,715,14,220,0,4225,3192,86,888,48,38,0,2829,2673,59,52,22,24,2,2785,2410,295,55,20,4,0,2815,2340,345,125,10,4,0,3024,2640,120,149,36,53,5,3024,2640,120,103,28,13,0,12,108,3163,2278,234,647,11,4,0,3160,2410,25,645,50,30,0,10,1693,858,819,1578,663,915,1618,536,971,1608,679,828,1594,696,837,1527,458,1069,1378,661,672,1614,661,899,1818,725,1057,1818,574,1141,1733,684,1049,0.0,18,18141,,,
694,18097361200,3612,-86.0734463,39.7612746,2351848.0,2351848.0,0.0,3126,2658,187,243,26,19,4,3363,2612,252,421,31,47,0,3456,2643,302,420,51,42,0,3137,2426,293,280,49,81,4,3387,2738,240,369,26,14,0,3247,2700,191,359,51,82,33,2451,2150,107,160,21,16,2,2545,2130,50,285,30,45,0,2540,2140,55,265,40,45,0,2480,1986,183,191,37,67,2,2480,1986,183,149,24,4,0,22,112,2479,2189,36,218,14,18,0,2490,2160,115,195,10,8,0,0,1183,716,443,1048,627,421,1137,590,458,1124,617,415,1119,643,424,1088,574,514,911,559,311,1120,650,422,1223,744,458,1226,617,466,1218,755,463,0.0,18,18097,,,
695,18097361300,3613,-86.0358352,39.7666977,5230426.0,5230426.0,0.0,2266,2009,128,98,9,24,1,2552,2206,75,191,50,24,6,2157,1842,54,187,54,16,4,2710,2020,297,253,24,88,5,2145,1704,51,211,57,18,2,2210,1695,113,236,0,62,0,1747,1582,78,63,8,18,1,1985,1790,10,130,25,19,4,1780,1580,10,135,25,20,4,2050,1607,166,158,18,70,4,2050,1607,166,117,8,7,3,16,126,1786,1543,9,186,24,20,2,1925,1550,89,220,0,65,0,0,862,456,392,753,370,383,875,339,467,868,367,433,867,402,428,841,342,499,704,333,337,873,391,445,956,427,514,965,361,457,960,464,496,0.0,18,18097,,,
696,18141011504,115.04,-86.1204803,41.6942348,9450084.0,9448697.0,1387.0,1599,1441,56,31,42,22,3,1612,1468,15,75,37,12,0,1537,1432,7,30,36,32,0,1572,1325,77,66,59,46,5,1523,1411,7,28,43,34,0,1812,1673,43,0,59,24,0,1206,1111,30,18,25,14,2,1265,1195,4,39,8,8,0,1230,1175,4,15,8,25,0,1230,1063,43,37,52,37,5,1230,1063,43,31,37,0,0,0,56,1216,1163,2,15,7,26,0,1425,1365,35,0,14,10,0,0,781,375,399,730,288,442,779,280,457,777,334,396,766,316,424,745,255,490,618,299,299,748,304,421,801,302,488,801,242,520,757,293,464,0.0,18,18141,,,
